"id","input","target","work"
32859,"class _ { public static void createDatanodeIdFile(DatanodeDetails datanodeDetails, File path) throws IOException {
 Preconditions.checkNotNull(path);
 DumperOptions options = new DumperOptions();
options.setPrettyFlow(true);
options.setDefaultFlowStyle(DumperOptions.FlowStyle.FLOW);
Yaml yaml = new Yaml(options);
try (Writer writer = new OutputStreamWriter( new FileOutputStream(path), ""UTF-8"")) {
yaml.dump(getDatanodeDetailsYaml(datanodeDetails), writer);
} } }","class _ { public static void createDatanodeIdFile(DatanodeDetails datanodeDetails, File path) throws IOException {
DumperOptions options = new DumperOptions();
options.setPrettyFlow(true);
options.setDefaultFlowStyle(DumperOptions.FlowStyle.FLOW);
Yaml yaml = new Yaml(options);
try (Writer writer = new OutputStreamWriter( new FileOutputStream(path), ""UTF-8"")) {
yaml.dump(getDatanodeDetailsYaml(datanodeDetails), writer);
} } }",1
32867,"class _ { public void registered(final ExecutorDriver driver, final ExecutorInfo executorInfo, final FrameworkInfo frameworkInfo, final SlaveInfo slaveInfo) {
 if (LOGGER.isDebugEnabled())  LOGGER.debug(""registered(driver : {}, executorInfo : {}, frameworkInfo : {}, slaveInfo : {})"", driver, protoToString(executorInfo), protoToString(frameworkInfo), protoToString(slaveInfo));
this.executorInfo = executorInfo;
} }","class _ { public void registered(final ExecutorDriver driver, final ExecutorInfo executorInfo, final FrameworkInfo frameworkInfo, final SlaveInfo slaveInfo) {
if (LOGGER.isDebugEnabled()) {
LOGGER.debug(""registered(driver : {}, executorInfo : {}, frameworkInfo : {}, slaveInfo : {})"", driver, protoToString(executorInfo), protoToString(frameworkInfo), protoToString(slaveInfo));
} this.executorInfo = executorInfo;
} }",1
32890,"class _ { public DefaultMutableThemeStyle(TextColor foreground, TextColor background, SGR... sgrs) {
 this(foreground, background, sgrs.length > 0 ? EnumSet.copyOf(Arrays.asList(sgrs)) : EnumSet.allOf(SGR.class));
 } }","class _ { public DefaultMutableThemeStyle(TextColor foreground, TextColor background, SGR... sgrs) {
this(foreground, background, sgrs.length > 0 ? EnumSet.copyOf(Arrays.asList(sgrs)) : EnumSet.noneOf(SGR.class));
} }",1
32907,"class _ { private QuorumServer(long id, InetSocketAddress addr, InetSocketAddress electionAddr, LearnerType type) {
this.id = id;
this.addr = addr;
this.electionAddr = electionAddr;
this.type = type;
String checkIPReachableValue = System.getProperty(""zookeeper.checkIPTimeout"");
 if(checkIPReachableValue != null){
 this.checkIPReachableTO = Integer.parseInt(checkIPReachableValue);
} } }","class _ { private QuorumServer(long id, InetSocketAddress addr, InetSocketAddress electionAddr, LearnerType type) {
this.id = id;
this.addr = addr;
this.electionAddr = electionAddr;
this.type = type;
} }",1
32924,"class _ { public NavigableMap<byte[], List<Cell>> getFamilyCellMap() {
if (action instanceof Mutation) {
return ((Mutation) action).getFamilyCellMap();
 } else {
 throw new UnsupportedOperationException();
} } }","class _ { public NavigableMap<byte[], List<Cell>> getFamilyCellMap() {
if (action instanceof Mutation) {
return ((Mutation) action).getFamilyCellMap();
} throw new UnsupportedOperationException();
} }",1
32964,"class _ { public void create(Username currentUser, SecurityAuthConfig securityAuthConfig, LocalizedOperationResult result) {
 SecurityAuthConfigCreateCommand command = new SecurityAuthConfigCreateCommand(goConfigService, securityAuthConfig, authorizationExtension, currentUser, result);
 validatePluginProperties(command, securityAuthConfig);
update(currentUser, securityAuthConfig, result, command);
} }","class _ { public void create(Username currentUser, SecurityAuthConfig securityAuthConfig, LocalizedOperationResult result) {
SecurityAuthConfigCreateCommand command = new SecurityAuthConfigCreateCommand(goConfigService, securityAuthConfig, authorizationExtension, currentUser, result);
update(currentUser, securityAuthConfig, result, command);
} }",1
32981,"class _ { public void run(BatchActionContext batchContext) throws Exception {
 config.validate(batchContext.getFailureCollector());
 if (!config.shouldRun(batchContext)) {
return;
} Class<? extends Driver> driverClass = batchContext.loadPluginClass(JDBC_PLUGIN_ID);
DBRun executeQuery = new DBRun(config, driverClass);
executeQuery.run();
} }","class _ { public void run(BatchActionContext batchContext) throws Exception {
FailureCollector collector = batchContext.getFailureCollector();
config.validate(collector);
collector.getOrThrowException();
if (!config.shouldRun(batchContext)) {
return;
} Class<? extends Driver> driverClass = batchContext.loadPluginClass(JDBC_PLUGIN_ID);
DBRun executeQuery = new DBRun(config, driverClass);
executeQuery.run();
} }",1
32998,"class _ {  public static Economy getEconomy() {
 return econ;
} }","class _ { public Economy getEconomy() {
return econ;
} }",1
33003,"class _ {  public HashMap<String,  ArrayList<Order>> getBuyOrders() {
return buyOrders;
} }","class _ { private HashMap<String, ArrayList<Order>> getBuyOrders() {
return buyOrders;
} }",1
33004,"class _ {  public static CDIProvider getCDIProvider() {
 if (configuredProvider != null) {
return configuredProvider;
} else {
if (discoveredProviders == null) {
synchronized (lock) {
if (discoveredProviders == null) {
findAllProviders();
} } } configuredProvider = discoveredProviders.stream() .filter(c -> c.getCDI() != null) .findAny().orElseThrow(() -> new IllegalStateException(""Unable to access CDI""));
return configuredProvider;
} } }","class _ { private static CDIProvider getCDIProvider() {
if (configuredProvider != null) {
return configuredProvider;
} else {
if (discoveredProviders == null) {
synchronized (lock) {
if (discoveredProviders == null) {
findAllProviders();
} } } configuredProvider = discoveredProviders.stream() .filter(c -> c.getCDI() != null) .findAny().orElseThrow(() -> new IllegalStateException(""Unable to access CDI""));
return configuredProvider;
} } }",1
33018,"class _ { public int getPartitionedSplitCount() {
if (taskStateMachine.getState().isDone()) {
return 0;
} synchronized (this) {
int count = 0;
 for (PlanNodeId partitionedSource : fragment.getTableScanSchedulingOrder()) {
 Collection<Split> partitionedSplits = splits.get(partitionedSource);
count += partitionedSplits.size();
} return count;
} } }","class _ { public int getPartitionedSplitCount() {
if (taskStateMachine.getState().isDone()) {
return 0;
} synchronized (this) {
int count = 0;
for (PlanNodeId tableScanPlanNodeId : fragment.getTableScanSchedulingOrder()) {
Collection<Split> partitionedSplits = splits.get(tableScanPlanNodeId);
count += partitionedSplits.size();
} return count;
} } }",1
33020,"class _ { public ICubeGenerator createCubeGenerator() {
if(!(this.worldObj.getWorldType() instanceof ICubicWorldType)){
 throw new IllegalStateException(""Cubic world provider does not override creageCubeGenerator() and the world type is not ICubicWorldType!"");
 } return ((ICubicWorldType) this.worldObj.getWorldType()) .createCubeGenerator(getCubicWorld());
} }","class _ { public ICubeGenerator createCubeGenerator() {
if(!(this.worldObj.getWorldType() instanceof ICubicWorldType)){
throw new IllegalStateException(""Cubic world provider does not override createCubeGenerator() and the world type is not ICubicWorldType!"");
} return ((ICubicWorldType) this.worldObj.getWorldType()) .createCubeGenerator(getCubicWorld());
} }",1
33021,"class _ { public final LogResult postLog(final Geocache cache, final LogType logType, final Calendar date, final String log, final String logPassword, final List<TrackableLog> trackableLogs) {
 final LogResult result = ECApi.postLog(cache, logType, date, log);
 return result;
} }","class _ { public final LogResult postLog(final Geocache cache, final LogType logType, final Calendar date, final String log, final String logPassword, final List<TrackableLog> trackableLogs) {
return ECApi.postLog(cache, logType, date, log);
} }",1
33045,"class _ {  public static String indexFile(final String filename, final String extension) {
 return ParsingUtils.appendToPath(filename, extension);
} }","class _ { private static String indexFile(final String filename, final String extension) {
return ParsingUtils.appendToPath(filename, extension);
} }",1
33048,"class _ { public boolean servesCoverage(String coverageId) {
 if (coverageId == null || coverageId.length() == 0) {
 return false;
} return contents.getCoverageSummary().stream() .anyMatch(c -> coverageId.equals(c.getCoverageId()));
} }","class _ { public boolean servesCoverage(String coverageId) {
if (coverageId == null || coverageId.isEmpty()) {
return false;
} return contents.getCoverageSummary().stream() .anyMatch(c -> coverageId.equals(c.getCoverageId()));
} }",1
33078,"class _ { private AdhocQueryResponse respondingGatewayCrossGatewayQuery(AdhocQueryRequest request, AssertionType assertion, NhinTargetCommunitiesType targets) {
AdhocQueryResponse response = null;
if (targets == null) {
targets = new ObjectFactory().createNhinTargetCommunitiesType();
} if (StringUtils.isBlank(targets.getUseSpecVersion())) {
targets.setUseSpecVersion(""3.0"");
} response = outboundDocQuery.respondingGatewayCrossGatewayQuery(request, assertion, targets);
 return response;
 } }","class _ { private AdhocQueryResponse respondingGatewayCrossGatewayQuery(AdhocQueryRequest request, AssertionType assertion, NhinTargetCommunitiesType targets) {
if (targets == null) {
targets = new ObjectFactory().createNhinTargetCommunitiesType();
} if (StringUtils.isBlank(targets.getUseSpecVersion())) {
targets.setUseSpecVersion(""3.0"");
} return outboundDocQuery.respondingGatewayCrossGatewayQuery(request, assertion, targets);
} }",1
33116,"class _ { protected String getToExpression(ConversionContext conversionContext) {
 return ""new java.sql.Timestamp( <SOURCE>.getTime() )"";
 } }","class _ { protected String getToExpression(ConversionContext conversionContext) {
return ""new Timestamp( <SOURCE>.getTime() )"";
} }",1
33127,"class _ { public static Comment newComment(long issueId, int newCommentId, String comment) {
DateTime now = DateTime.now();
 Long id = Long.parseLong(issueId + ""0"" + newCommentId);
 URI selfUri = URI.create(TEST_JIRA_URL + ""/rest/api/latest/issue/"" + issueId + ""/comment"");
return new Comment(selfUri, comment, null, null, now, null, null, id);
} }","class _ { public static Comment newComment(long issueId, int newCommentId, String comment) {
DateTime now = DateTime.now();
long id = Long.parseLong(issueId + ""0"" + newCommentId);
URI selfUri = URI.create(TEST_JIRA_URL + ""/rest/api/latest/issue/"" + issueId + ""/comment"");
return new Comment(selfUri, comment, null, null, now, null, null, id);
} }",1
33183,"class _ { public String getUrlForPathWithoutWiki(String wikiName, String wikiPath) {
String url = getUrlForWiki(wikiName);
url = url + wikiPath;
 return url;
 } }","class _ { public String getUrlForPathWithoutWiki(String wikiName, String wikiPath) {
return getUrlForWiki(wikiName) + wikiPath;
} }",1
33185,"class _ { public void toStringTest() {
final NodeList<Name> list = nodeList(new Name(""abc""), new Name(""bcd""), new Name(""cde""));
 assertEquals(""abcbcdcde"", list.toString());
 } }","class _ { public void toStringTest() {
final NodeList<Name> list = nodeList(new Name(""abc""), new Name(""bcd""), new Name(""cde""));
assertEquals(""[abc, bcd, cde]"", list.toString());
} }",1
33193,"class _ { public void executeSQL_shouldReturnNullGivenNull() {
adminService.executeSQL(null, true);
 verify(adminDAO, never()).executeSQL(""was never called"", true);
 } }","class _ { public void executeSQL_shouldReturnNullGivenNull() {
adminService.executeSQL(null, true);
verify(adminDAO, never()).executeSQL(anyString(), anyBoolean());
} }",1
33210,"class _ { static Builder builder() {
 return Sponge.getRegistry().createBuilder(SoundType.Builder.class);
 } }","class _ { static Builder builder() {
return Sponge.getRegistry().createBuilder(Builder.class);
} }",1
33224,"class _ {  static void initProviderAsynchronously(@NonNull IProject project) {
 synchronized (INSTANCE.projects) {
if (INSTANCE.projects.contains(project)) {
return;
} INSTANCE.projects.add(project);
} INSTANCE.schedule();
} }","class _ { private static void initProviderAsynchronously( @NonNull IProject project) {
synchronized (INSTANCE.projects) {
if (INSTANCE.projects.contains(project)) {
return;
} INSTANCE.projects.add(project);
} INSTANCE.schedule();
} }",1
33231,"class _ { public boolean hasAnyTicket(String username) {
 Collection<Ticket> tickets = ticketRepository.findAllByOwnerUsername(username);
 return tickets.stream().anyMatch(Ticket::isValid);
} }","class _ { public boolean hasAnyTicket(String username) {
return ticketRepository.findAllByOwnerUsername(username).stream().anyMatch(Ticket::isValid);
} }",1
33249,"class _ { public int getRankFromBasePair(int base) {
 Map<String, Object> parameters = new HashMap<>(1);
 parameters.put(""dist"", base);
return query(e -> (int) e.execute(GET_RANK_FROM_BASEPAIR, parameters).columnAs(""rank"").next());
} }","class _ { public int getRankFromBasePair(int base) {
Map<String, Object> parameters = Collections.singletonMap(""dist"", base);
return query(e -> (int) e.execute(GET_RANK_FROM_BASEPAIR, parameters) .columnAs(""rank"").next());
} }",1
33260,"class _ { private static DetailNode getFirstChildOfType(DetailNode node, int tokenType, int offset) {
return Arrays.stream(node.getChildren()) .filter(child -> child.getIndex() >= offset && child.getType() == tokenType) .findFirst()  .orElse(null);
 } }","class _ { private static Optional<DetailNode> getFirstChildOfType(DetailNode node, int tokenType, int offset) {
return Arrays.stream(node.getChildren()) .filter(child -> child.getIndex() >= offset && child.getType() == tokenType) .findFirst();
} }",1
33291,"class _ { protected boolean set(Entity dataHolder, Integer value) {
dataHolder.hurtResistantTime = value;
 if (dataHolder instanceof EntityLivingBase) ((EntityLivingBase) dataHolder).hurtTime = value;
 return true;
} }","class _ { protected boolean set(Entity dataHolder, Integer value) {
dataHolder.hurtResistantTime = value;
if (dataHolder instanceof EntityLivingBase) {
((EntityLivingBase) dataHolder).hurtTime = value;
} return true;
} }",1
33295,"class _ { public void testLogoDetectGcs() throws Exception {
LogoDetectionGcs.detectLogoGcs(""gs://cloud-samples-data/video/googlework_tiny.mp4"");
String got = bout.toString();
 assertThat(got).contains(""Description : Google Maps"");
 assertThat(got).contains(""Confidence"");
assertThat(got).contains(""Start Time Offset"");
assertThat(got).contains(""End Time Offset"");
} }","class _ { public void testLogoDetectGcs() throws IOException, ExecutionException, InterruptedException, TimeoutException {
LogoDetectionGcs.detectLogoGcs(""gs://cloud-samples-data/video/googlework_tiny.mp4"");
String got = bout.toString();
assertThat(got).contains(""Description"");
assertThat(got).contains(""Confidence"");
assertThat(got).contains(""Start Time Offset"");
assertThat(got).contains(""End Time Offset"");
} }",1
